epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.6607478260993958,9.042234160006046e-05,0.7416674494743347,0.7233759760856628,0.6507512927055359
0,0.71135413646698,9.042234160006046e-05,0.5960879325866699,0.743911623954773,0.6198517084121704
1,0.7431190609931946,6.5358639403712e-05,0.4860745668411255,0.8294093608856201,0.4017217755317688
2,0.7720824480056763,3.441095395828597e-05,0.4027559757232666,0.8237403631210327,0.4362862706184387
3,0.791326642036438,9.46391901379684e-06,0.34838980436325073,0.8500028848648071,0.3742378056049347
4,0.8018181920051575,9.999999439624929e-11,0.32320621609687805,0.849540114402771,0.3756876289844513
